,NOC,Year,duration,event,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,last_HHI,last_athletes_count,last_unique_events,last_unique_sports,last_female_ratio,last_veteran_ratio,athlete_growth_rate,event_growth_rate,historical_events_per_athlete,athlete_per_event
700,MLT,1984,14,0,7,41,12,7,5.857142857142857,1.7142857142857142,0.26388888888888884,8,5,3,0.08333333333333333,0.25,2.002188552188552,1.1944444444444444,1.2195121951219512,1.6
701,MLT,1988,15,0,8,46,16,8,5.75,2.0,0.18367346938775508,7,6,5,0.2857142857142857,0.2857142857142857,1.6983044733044734,1.0523809523809524,1.1956521739130435,1.1666666666666667
702,MLT,1992,16,0,9,50,21,9,5.555555555555555,2.3333333333333335,0.16666666666666669,6,6,4,0.16666666666666666,0.3333333333333333,1.4681592712842715,0.9208333333333334,1.2,1.0
703,MLT,1996,17,0,10,54,26,9,5.4,2.6,0.125,6,8,4,0.625,0.3333333333333333,1.3050304633637968,0.8555555555555556,1.2407407407407407,0.75
704,MLT,2000,18,0,11,59,31,9,5.363636363636363,2.8181818181818183,0.10000000000000003,7,10,5,0.5,0.2857142857142857,1.1911940836940837,0.795,1.2881355932203389,0.7
705,MLT,2004,19,0,12,62,34,9,5.166666666666667,2.8333333333333335,0.14285714285714285,7,7,5,0.42857142857142855,0.5714285714285714,1.0829037124491672,0.6954545454545454,1.3064516129032258,1.0
706,MLT,2008,20,0,13,67,35,9,5.153846153846154,2.6923076923076925,0.14285714285714285,7,7,5,0.42857142857142855,0.2857142857142857,0.9926617364117365,0.6375000000000001,1.2835820895522387,1.0
707,MLT,2012,21,0,14,71,37,9,5.071428571428571,2.642857142857143,0.16666666666666669,6,6,4,0.5,0.3333333333333333,0.9053141303141304,0.5774725274725274,1.2816901408450705,1.0
708,MLT,2016,22,0,15,75,37,9,5.0,2.466666666666667,0.20000000000000004,5,5,3,0.4,0.2,0.8287440733869307,0.5243197278911564,1.2666666666666666,1.0
709,MLT,2020,23,0,16,79,40,10,4.9375,2.5,0.125,7,8,4,0.5,0.42857142857142855,0.8001611351611352,0.5293650793650794,1.2658227848101267,0.875
710,MLT,2024,24,0,17,83,48,11,4.882352941176471,2.823529411764706,0.125,6,8,5,0.75,0.3333333333333333,0.7412224927849929,0.4962797619047619,1.3012048192771084,0.75
711,CYP,1980,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
712,CYP,1984,1,0,1,14,13,3,14.0,13.0,0.08444444444444445,14,13,3,0.13333333333333333,0.0,0.0,0.0,1.0714285714285714,1.0769230769230769
713,CYP,1988,2,0,2,23,21,6,11.5,10.5,0.125,10,9,4,0.0,0.1,-0.2857142857142857,-0.3076923076923077,1.1304347826086956,1.1111111111111112
714,CYP,1992,3,0,3,30,28,6,10.0,9.333333333333334,0.10743801652892562,9,10,4,0.2727272727272727,0.2222222222222222,-0.19285714285714284,-0.09829059829059827,1.2,0.9
715,CYP,1996,4,0,4,44,37,9,11.0,9.25,0.06371191135734071,17,17,8,0.21052631578947367,0.17647058823529413,0.16772486772486772,0.1678062678062678,1.1818181818181819,1.0
716,CYP,2000,5,0,5,56,48,9,11.2,9.6,0.08333333333333333,17,16,5,0.16666666666666666,0.29411764705882354,0.1257936507936508,0.11114881850175967,1.2678571428571428,1.0625
717,CYP,2004,6,0,6,70,56,9,11.666666666666666,9.333333333333334,0.06597222222222221,22,20,4,0.20833333333333334,0.36363636363636365,0.15945845004668535,0.13891905480140773,1.2142857142857142,1.1
718,CYP,2008,7,0,7,82,63,10,11.714285714285714,9.0,0.052154195011337855,20,20,7,0.3333333333333333,0.4,0.11773052655405597,0.11576587900117312,1.2195121951219512,1.0
719,CYP,2012,8,1,8,91,67,11,11.375,8.375,0.06172839506172839,17,17,6,0.6111111111111112,0.47058823529411764,0.07948330847490512,0.07779932485814837,1.2087912087912087,1.0
720,GUI,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
721,GUI,1980,3,0,1,14,1,1,14.0,1.0,1.0,14,1,1,0.0,0.0,0.0,0.0,1.0,14.0
722,GUI,1984,4,0,2,23,11,4,11.5,5.5,0.10000000000000003,9,10,3,0.0,0.0,-0.3571428571428571,9.0,1.0434782608695652,0.9
723,GUI,1988,5,0,3,23,12,4,7.666666666666667,4.0,1.0,1,1,1,0.0,1.0,-0.623015873015873,4.05,1.0869565217391304,1.0
724,GUI,1992,6,0,4,27,16,5,6.75,4.0,0.14285714285714285,6,7,3,0.0,0.3333333333333333,1.2513227513227514,4.7,1.1481481481481481,0.8571428571428571
725,GUI,1996,7,0,5,34,22,5,6.8,4.4,0.09090909090909091,8,11,2,0.18181818181818182,0.125,1.0218253968253967,3.6678571428571427,1.2352941176470589,0.7272727272727273
726,GUI,2000,8,0,6,37,23,5,6.166666666666667,3.8333333333333335,0.20000000000000004,5,5,2,0.2,0.4,0.7424603174603174,2.8251948051948053,1.2162162162162162,1.0
727,GUI,2004,9,0,7,41,26,6,5.857142857142857,3.7142857142857144,0.16666666666666669,6,6,4,0.5,0.3333333333333333,0.6520502645502645,2.3876623376623374,1.2195121951219512,1.0
728,GUI,2008,10,0,8,44,28,6,5.5,3.5,0.25,3,4,3,0.25,0.0,0.4874716553287981,1.9989486703772419,1.2272727272727273,0.75
729,GUI,2012,11,0,9,48,30,7,5.333333333333333,3.3333333333333335,0.20000000000000004,5,5,3,0.6,0.2,0.5098710317460317,1.7803300865800866,1.2083333333333333,1.0
730,GUI,2016,12,0,10,52,32,7,5.2,3.2,0.25,4,4,3,0.5,0.0,0.43099647266313923,1.5602934102934105,1.1923076923076923,1.0
731,GUI,2020,13,0,11,57,33,7,5.181818181818182,3.0,0.20000000000000004,5,5,3,0.6,0.0,0.4128968253968253,1.4292640692640695,1.1754385964912282,1.0
732,GUI,2024,14,0,12,61,38,7,5.083333333333333,3.1666666666666665,0.20000000000000004,5,5,4,0.6,0.2,0.3753607503607503,1.2993309720582449,1.180327868852459,1.0
733,BIZ,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
734,BIZ,1972,1,0,1,7,6,4,7.0,6.0,0.18367346938775508,7,6,4,0.0,0.0,0.0,0.0,1.0,1.1666666666666667
735,BIZ,1976,2,0,2,8,7,4,4.0,3.5,0.5,1,2,1,0.0,0.0,-0.8571428571428572,-0.6666666666666667,1.125,0.5
736,BIZ,1984,4,0,3,10,9,4,3.3333333333333335,3.0,0.25,4,4,2,0.0,0.5,1.0714285714285714,0.16666666666666663,1.2,1.0
737,BIZ,1988,5,0,4,21,13,5,5.25,3.25,0.21893491124260359,11,7,3,0.0,0.0,1.2976190476190477,0.3611111111111111,1.1904761904761905,1.5714285714285714
738,BIZ,1992,6,0,5,29,15,5,5.8,3.0,0.19526627218934917,10,7,2,0.0,0.2,0.950487012987013,0.2708333333333333,1.3103448275862069,1.4285714285714286
739,BIZ,1996,7,0,6,37,19,5,6.166666666666667,3.1666666666666665,0.14814814814814814,10,10,2,0.05555555555555555,0.2,0.7603896103896104,0.30238095238095236,1.4594594594594594,1.0
740,BIZ,2000,8,0,7,40,21,5,5.714285714285714,3.0,0.20000000000000004,5,5,2,0.6,0.4,0.5503246753246753,0.16865079365079363,1.425,1.0
741,BIZ,2004,9,0,8,42,22,5,5.25,2.75,0.5,2,2,1,0.5,0.0,0.3859925788497217,0.058843537414965966,1.4047619047619047,1.0
742,BIZ,2008,10,0,9,43,24,5,4.777777777777778,2.6666666666666665,0.5,2,2,1,0.5,0.5,0.3377435064935065,0.05148809523809522,1.4186046511627908,1.0
743,BIZ,2012,11,0,10,46,26,6,4.6,2.6,0.25,4,4,2,0.25,0.25,0.4113275613275613,0.15687830687830687,1.391304347826087,1.0
744,BIZ,2016,12,0,11,49,27,7,4.454545454545454,2.4545454545454546,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.34519480519480517,0.11619047619047618,1.3673469387755102,1.0
745,BIZ,2020,13,0,12,52,29,7,4.333333333333333,2.4166666666666665,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.3138134592680047,0.10562770562770561,1.3461538461538463,1.0
746,BIZ,2024,14,0,13,55,33,8,4.230769230769231,2.5384615384615383,0.25,3,4,2,0.25,0.0,0.2876623376623377,0.12460317460317459,1.3454545454545455,0.75
747,YMD,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
748,THA,1952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
749,THA,1956,1,0,1,8,7,1,8.0,7.0,0.18222222222222226,8,7,1,0.0,0.0,0.0,0.0,1.875,1.1428571428571428
750,THA,1960,2,0,2,43,15,5,21.5,7.5,0.15499999999999994,35,14,5,0.0,0.0,3.375,1.0,1.2790697674418605,2.5
751,THA,1964,3,0,3,58,21,6,19.333333333333332,7.0,0.07986111111111112,20,16,4,0.0,0.25,1.4732142857142856,0.5714285714285714,1.3275862068965518,1.25
752,THA,1968,4,0,4,106,47,10,26.5,11.75,0.0340833147694364,54,41,8,0.14925373134328357,0.1111111111111111,1.5488095238095239,0.9017857142857143,1.3113207547169812,1.3170731707317074
753,THA,1972,5,0,5,136,54,10,27.2,10.8,0.16729678638941395,41,18,6,0.0,0.2682926829268293,1.1014219576719577,0.5360953832752613,1.3014705882352942,2.2777777777777777
754,THA,1976,6,1,6,162,56,10,27.0,9.333333333333334,0.06355003652300951,33,21,7,0.0,0.21212121212121213,0.8421131758936637,0.4622096399535424,1.2901234567901234,1.5714285714285714
755,BER,1936,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
756,BER,1948,3,0,1,5,4,1,5.0,4.0,0.30864197530864196,5,4,1,0.0,0.0,0.0,0.0,1.8,1.25
757,BER,1952,4,0,2,17,14,3,8.5,7.0,0.09693877551020406,12,13,3,0.17857142857142858,0.0,1.4,2.25,2.176470588235294,0.9230769230769231
758,BER,1956,5,0,3,19,14,3,6.333333333333333,4.666666666666667,0.16666666666666669,6,6,3,0.3333333333333333,0.6666666666666666,0.44999999999999996,0.8557692307692308,2.3157894736842106,1.0
759,BER,1960,6,0,4,22,15,4,5.5,3.75,1.0,3,1,1,0.0,0.0,0.1333333333333333,0.29273504273504275,2.1363636363636362,3.0
760,BER,1964,7,0,5,29,18,4,5.8,3.6,0.2839506172839506,9,4,1,0.0,0.2222222222222222,0.6,0.969551282051282,1.8620689655172413,2.25
761,BER,1968,8,0,6,32,18,4,5.333333333333333,3.0,0.625,4,2,1,0.0,0.25,0.3688888888888889,0.6756410256410257,1.8125,2.0
762,BER,1972,9,0,7,34,19,4,4.857142857142857,2.7142857142857144,0.33333333333333337,6,4,2,0.0,0.6666666666666666,0.39074074074074067,0.7297008547008547,1.7941176470588236,1.5
763,BER,1976,10,1,8,40,21,6,5.0,2.625,0.48148148148148145,9,4,3,0.0,0.3333333333333333,0.40634920634920635,0.6254578754578753,1.675,2.25
764,ANZ,1908,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
765,SCG,1996,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
766,SLE,1968,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
767,SLE,1980,3,0,1,3,4,2,3.0,4.0,0.25,3,4,2,0.0,0.0,0.0,0.0,1.3333333333333333,0.75
768,SLE,1984,4,0,2,17,19,2,8.5,9.5,0.08203125,14,16,2,0.21875,0.0,3.666666666666667,3.0,2.1176470588235294,0.875
769,SLE,1988,5,0,3,23,20,2,7.666666666666667,6.666666666666667,0.24000000000000007,7,6,2,0.1,0.14285714285714285,1.5833333333333335,1.1875,1.9565217391304348,1.1666666666666667
770,SLE,1992,6,0,4,32,26,4,8.0,6.5,0.11000000000000004,12,14,4,0.05,0.25,1.2936507936507937,1.2361111111111112,1.96875,0.8571428571428571
771,SLE,1996,7,0,5,40,29,4,8.0,5.8,0.12000000000000001,11,12,1,0.3333333333333333,0.2727272727272727,0.949404761904762,0.8913690476190477,1.925,0.9166666666666666
772,SLE,2000,8,0,6,48,32,5,8.0,5.333333333333333,0.1523545706371191,14,10,3,0.3684210526315789,0.42857142857142855,0.8140692640692642,0.6797619047619048,1.8958333333333333,1.4
773,SLE,2004,9,0,7,51,33,5,7.285714285714286,4.714285714285714,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.5474386724386725,0.4498015873015874,1.8431372549019607,1.0
774,SLE,2008,10,0,8,53,33,5,6.625,4.125,0.5,2,2,1,0.5,0.0,0.4216141001855288,0.3379251700680272,1.8113207547169812,1.0
775,SLE,2012,11,0,9,56,34,5,6.222222222222222,3.7777777777777777,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.4314123376623377,0.3581845238095238,1.7678571428571428,1.0
776,SLE,2016,12,0,10,58,34,5,5.8,3.4,0.5,2,2,1,0.5,0.0,0.3464405964405965,0.28134920634920635,1.7413793103448276,1.0
777,SLE,2020,13,0,11,62,35,5,5.636363636363637,3.1818181818181817,0.25,4,4,2,0.5,0.0,0.4117965367965368,0.3532142857142857,1.6935483870967742,1.0
778,SLE,2024,14,0,12,66,39,6,5.5,3.25,0.25,4,4,3,0.5,0.0,0.3743604879968517,0.3211038961038961,1.6515151515151516,1.0
779,PNG,1976,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
780,PNG,1984,2,0,1,6,8,3,6.0,8.0,0.13580246913580246,6,8,3,0.0,0.0,0.0,0.0,1.5,0.75
781,PNG,1988,3,0,2,11,14,3,5.5,7.0,0.08333333333333334,7,12,2,0.4166666666666667,0.2857142857142857,0.16666666666666674,0.5,1.6363636363636365,0.5833333333333334
782,PNG,1992,4,0,3,21,23,5,7.0,7.666666666666667,0.06666666666666667,11,15,4,0.2,0.09090909090909091,0.36904761904761907,0.375,1.5238095238095237,0.7333333333333333
783,PNG,1996,5,0,4,33,32,5,8.25,8.0,0.08587257617728532,13,16,4,0.15789473684210525,0.07692307692307693,0.30663780663780665,0.2722222222222222,1.5454545454545454,0.8125
784,PNG,2000,6,0,5,41,33,5,8.2,6.6,0.14186851211072662,11,11,3,0.0,0.2727272727272727,0.19151681651681654,0.12604166666666666,1.5853658536585367,1.0
785,PNG,2004,7,0,6,46,36,6,7.666666666666667,6.0,0.20000000000000004,5,5,3,0.6,0.0,0.04412254412254415,-0.008257575757575752,1.5217391304347827,1.0
786,PNG,2008,8,0,7,48,40,6,6.857142857142857,5.714285714285714,0.16666666666666669,4,6,3,0.3333333333333333,0.5,0.003435453435453465,0.0264520202020202,1.5625,0.6666666666666666
787,PNG,2012,9,0,8,51,43,7,6.375,5.375,0.1111111111111111,7,9,5,0.4444444444444444,0.5714285714285714,0.11008753151610297,0.0941017316017316,1.5490196078431373,0.7777777777777778
788,PNG,2016,10,0,9,56,45,8,6.222222222222222,5.0,0.125,8,8,5,0.5,0.375,0.11418373293373295,0.06845012626262625,1.5,1.0
789,PNG,2020,11,0,10,61,48,8,6.1,4.8,0.125,8,8,6,0.25,0.375,0.1014966514966515,0.06084455667789,1.459016393442623,1.0
790,PNG,2024,12,0,11,66,56,8,6.0,5.090909090909091,0.125,8,8,5,0.5,0.375,0.09134698634698636,0.054760101010101,1.4696969696969697,1.0
791,YEM,1992,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
792,YEM,1996,1,0,1,8,8,2,8.0,8.0,0.125,8,8,2,0.0,0.0,0.0,0.0,1.0,1.0
793,YEM,2000,2,0,2,11,11,3,5.5,5.5,0.25,4,4,2,0.0,0.25,-0.5,-0.5,1.0909090909090908,1.0
794,YEM,2004,3,0,3,13,12,3,4.333333333333333,4.0,0.5,2,2,1,0.5,0.0,-0.5,-0.5,1.0769230769230769,1.0
795,YEM,2008,4,0,4,16,14,5,4.0,3.5,0.3333333333333333,3,3,3,0.0,0.0,-0.16666666666666666,-0.16666666666666666,1.0625,1.0
796,YEM,2012,5,0,5,21,19,6,4.2,3.8,0.125,5,8,4,0.125,0.0,0.041666666666666685,0.29166666666666663,1.1904761904761905,0.625
797,YEM,2016,6,0,6,24,19,6,4.0,3.1666666666666665,0.25,4,4,3,0.25,0.25,-0.006666666666666643,0.1333333333333333,1.1666666666666667,1.0
798,YEM,2020,7,0,7,27,20,6,3.857142857142857,2.857142857142857,0.3333333333333333,3,3,3,0.3333333333333333,0.0,-0.0472222222222222,0.06944444444444442,1.1481481481481481,1.0
799,YEM,2024,8,0,8,32,26,7,4.0,3.25,0.16666666666666669,5,6,4,0.3333333333333333,0.0,0.05476190476190479,0.20238095238095236,1.15625,0.8333333333333334
800,IOA,1992,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
801,IOA,2000,2,0,1,58,54,13,58.0,54.0,0.022506925207756222,58,54,13,0.34210526315789475,0.0,0.0,0.0,1.3103448275862069,1.0740740740740742
802,IOA,2012,5,0,2,62,58,15,31.0,29.0,0.25,4,4,3,0.25,0.0,-0.9310344827586207,-0.9259259259259259,1.2903225806451613,1.0
803,IOA,2016,6,1,3,66,60,16,22.0,20.0,0.25,4,4,3,0.25,0.0,-0.46551724137931033,-0.46296296296296297,1.2727272727272727,1.0
804,OMA,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
805,OMA,1988,1,0,1,15,14,3,15.0,14.0,0.09090909090909088,15,14,3,0.0,0.0,0.0,0.0,1.4666666666666666,1.0714285714285714
806,OMA,1992,2,0,2,20,16,4,10.0,8.0,0.1597633136094675,8,9,3,0.0,0.375,-0.4666666666666667,-0.3571428571428571,1.55,0.8888888888888888
807,OMA,1996,3,0,3,23,16,4,7.666666666666667,5.333333333333333,0.20000000000000004,5,5,2,0.0,0.4,-0.42083333333333334,-0.40079365079365076,1.4782608695652173,1.0
808,OMA,2000,4,0,4,26,18,6,6.5,4.5,0.20000000000000004,4,5,4,0.0,0.25,-0.34722222222222215,-0.26719576719576715,1.4615384615384615,0.8
809,OMA,2004,5,0,5,31,20,6,6.2,4.0,0.3125,6,5,3,0.0,0.16666666666666666,-0.13541666666666663,-0.20039682539682538,1.4516129032258065,1.2
810,OMA,2008,6,0,6,32,21,6,5.333333333333333,3.5,0.5,2,2,2,0.0,0.5,-0.24166666666666664,-0.2803174603174603,1.46875,1.0
811,OMA,2012,7,0,7,35,23,6,5.0,3.2857142857142856,0.25,4,4,3,0.25,0.25,-0.03472222222222221,-0.06693121693121691,1.4285714285714286,1.0
812,OMA,2016,8,0,8,38,23,6,4.75,2.875,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.06547619047619047,-0.09308390022675736,1.394736842105263,1.0
813,OMA,2020,9,0,9,41,24,6,4.555555555555555,2.6666666666666665,0.25,4,4,2,0.5,0.25,-0.015625,-0.03978174603174603,1.3658536585365855,1.0
814,OMA,2024,10,0,10,45,29,7,4.5,2.9,0.20000000000000004,4,5,4,0.2,0.0,-0.013888888888888888,-0.007583774250440915,1.3555555555555556,0.8
815,FIJ,1956,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
816,FIJ,1960,1,0,1,5,4,3,5.0,4.0,0.28,5,4,3,0.0,0.0,0.0,0.0,1.0,1.25
817,FIJ,1968,3,0,2,6,6,3,3.0,3.0,0.3333333333333333,2,3,1,0.0,0.5,-0.6,-0.25,1.1666666666666667,0.6666666666666666
818,FIJ,1972,4,0,3,7,7,3,2.3333333333333335,2.3333333333333335,1.0,1,1,1,0.0,0.0,-0.55,-0.45833333333333337,1.1428571428571428,1.0
819,FIJ,1976,5,0,4,9,11,3,2.25,2.75,0.25,2,4,1,0.0,0.0,-0.03333333333333336,0.6944444444444443,1.3333333333333333,0.5
820,FIJ,1984,7,0,5,11,14,3,2.2,2.8,0.20000000000000004,2,5,1,0.4,0.0,-0.025000000000000022,0.5833333333333333,1.5454545454545454,0.4
821,FIJ,1988,8,0,6,24,32,6,4.0,5.333333333333333,0.05029585798816569,14,22,5,0.3076923076923077,0.07142857142857142,1.1800000000000002,1.1466666666666667,1.7916666666666667,0.6363636363636364
822,FIJ,1992,9,0,7,38,45,6,5.428571428571429,6.428571428571429,0.03747769185008923,23,31,5,0.36585365853658536,0.391304347826087,1.0904761904761904,1.0237373737373738,2.0,0.7419354838709677
823,FIJ,1996,10,0,8,49,50,6,6.125,6.25,0.035493827160493825,18,32,4,0.25,0.3888888888888889,0.9036379769299024,0.8820974724200531,2.0408163265306123,0.5625
824,FIJ,2000,11,0,9,63,55,7,7.0,6.111111111111111,0.10657596371882083,17,14,5,0.14285714285714285,0.17647058823529413,0.7837387853692203,0.7015227883675464,1.8888888888888888,1.2142857142857142
825,FIJ,2004,12,0,10,64,57,7,6.4,5.7,0.1111111111111111,7,9,5,0.4444444444444444,0.8571428571428571,0.6312972209817906,0.5838932721997239,1.9375,0.7777777777777778
826,FIJ,2008,13,0,11,70,62,9,6.363636363636363,5.636363636363637,0.1111111111111111,8,9,6,0.4444444444444444,0.25,0.5824532131693259,0.5255039449797515,1.8571428571428572,0.8888888888888888
827,FIJ,2012,14,0,12,72,63,9,6.0,5.25,0.16666666666666669,6,6,5,0.3333333333333333,0.6666666666666666,0.5067756483357507,0.44742782876947107,1.8472222222222223,1.0
828,FIJ,2016,15,1,13,79,65,9,6.076923076923077,5.0,0.1111111111111111,9,9,6,0.3333333333333333,0.2222222222222222,0.5062110109744382,0.4518088430386818,1.7721518987341771,1.0
829,VAN,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
830,VAN,1992,1,0,1,4,6,2,4.0,6.0,0.16666666666666669,4,6,2,0.3333333333333333,0.0,0.0,0.0,1.5,0.6666666666666666
831,VAN,1996,2,0,2,9,12,2,4.5,6.0,0.125,6,8,1,0.375,0.16666666666666666,0.5,0.33333333333333326,1.4444444444444444,0.75
832,VAN,2000,3,0,3,11,12,2,3.6666666666666665,4.0,0.25,4,4,1,0.25,0.5,0.08333333333333331,-0.08333333333333337,1.4545454545454546,1.0
833,VAN,2004,4,0,4,13,13,3,3.25,3.25,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,-0.02777777777777779,-0.13888888888888892,1.3846153846153846,1.0
834,VAN,2008,5,0,5,15,13,3,3.0,2.6,0.5,2,2,1,0.5,0.0,-0.10416666666666669,-0.18750000000000003,1.3333333333333333,1.0
835,VAN,2012,6,0,6,17,14,4,2.8333333333333335,2.3333333333333335,0.3333333333333333,3,3,2,0.6666666666666666,0.3333333333333333,0.016666666666666653,-0.050000000000000024,1.3529411764705883,1.0
836,VAN,2016,7,0,7,22,16,5,3.142857142857143,2.2857142857142856,0.20000000000000004,5,5,3,0.4,0.0,0.125,0.06944444444444443,1.2727272727272727,1.0
837,VAN,2020,8,0,8,25,19,6,3.125,2.375,0.25,4,4,4,0.0,0.25,0.07857142857142858,0.030952380952380953,1.24,1.0
838,VAN,2024,9,0,9,27,22,6,3.0,2.4444444444444446,0.3333333333333333,3,3,3,0.0,0.3333333333333333,0.037500000000000006,-0.004166666666666666,1.2592592592592593,1.0
839,MDA,1996,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
840,BAH,1952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
841,BAH,1956,1,1,1,7,3,1,7.0,3.0,0.42857142857142855,7,3,1,0.0,0.0,0.0,0.0,1.0,2.3333333333333335
842,GUA,1932,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
843,GUA,1952,5,0,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0.0,1.0,1.0
844,GUA,1968,9,0,2,22,27,7,11.0,13.5,0.04979591836734694,21,26,6,0.05714285714285714,0.0,20.0,25.0,1.6363636363636365,0.8076923076923077
845,GUA,1972,10,0,3,69,56,10,23.0,18.666666666666668,0.09913120962352419,48,37,8,0.05970149253731343,0.020833333333333332,10.642857142857142,12.711538461538462,1.4927536231884058,1.2972972972972974
846,GUA,1976,11,0,4,74,57,10,18.5,14.25,0.10743801652892562,8,10,3,0.0,0.375,6.817460317460317,8.23111573111573,1.5,0.8
847,GUA,1980,12,0,5,100,64,12,20.0,12.8,0.39285714285714285,28,8,5,0.07142857142857142,0.07142857142857142,5.738095238095238,6.123336798336799,1.37,3.5
848,GUA,1984,13,0,6,105,67,13,17.5,11.166666666666666,0.16000000000000006,10,7,5,0.0,0.5,4.461904761904762,4.873669438669439,1.3714285714285714,1.4285714285714286
849,GUA,1988,14,0,7,122,82,13,17.428571428571427,11.714285714285714,0.032395870416518334,24,40,9,0.2641509433962264,0.2916666666666667,3.9515873015873013,4.847105484605485,1.5819672131147542,0.6
850,GUA,1992,15,0,8,145,88,14,18.125,11.0,0.23886048210372537,28,16,8,0.21621621621621623,0.17857142857142858,3.410884353741497,4.068947558233273,1.5448275862068965,1.75
851,GUA,1996,16,0,9,157,97,15,17.444444444444443,10.777777777777779,0.05175490779298037,14,27,7,0.17073170731707318,0.14285714285714285,2.9220238095238096,3.6462666134541135,1.6687898089171975,0.5185185185185185
852,GUA,2000,17,0,10,179,109,18,17.9,10.9,0.0739795918367347,26,20,11,0.03571428571428571,0.15384615384615385,2.6925925925925926,3.2123192942637386,1.6145251396648044,1.3
853,GUA,2004,18,0,11,188,113,19,17.09090909090909,10.272727272727273,0.09876543209876543,15,14,7,0.05555555555555555,0.4,2.381025641025641,2.8610873648373647,1.601063829787234,1.0714285714285714
854,GUA,2008,19,0,12,200,123,19,16.666666666666668,10.25,0.06371191135734071,18,17,8,0.42105263157894735,0.3333333333333333,2.182750582750583,2.620469032969033,1.585,1.0588235294117647
855,GUA,2012,20,1,13,206,126,19,15.846153846153847,9.692307692307692,0.08875739644970415,12,12,9,0.3076923076923077,0.5,1.9730769230769232,2.3775868096333785,1.5728155339805825,1.0
856,YUG,1920,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
857,YUG,1924,1,1,1,15,1,1,15.0,1.0,1.0,15,1,1,0.0,0.0,0.0,0.0,1.0,15.0
858,LAT,1924,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
859,LAT,1928,1,0,1,36,23,6,36.0,23.0,0.09099139882299682,36,23,6,0.0,0.0,0.0,0.0,1.3055555555555556,1.565217391304348
860,LAT,1932,2,1,2,48,29,8,24.0,14.5,0.10763888888888885,17,14,6,0.08333333333333333,0.29411764705882354,-0.5277777777777778,-0.3913043478260869,1.2916666666666667,1.2142857142857142
861,SRB,1912,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
862,SRB,2008,24,1,1,2,2,1,2.0,2.0,0.5,2,2,1,0.0,0.0,0.0,0.0,1.0,1.0
863,IVB,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
864,IVB,1988,1,0,1,9,7,2,9.0,7.0,0.19526627218934917,9,7,2,0.0,0.0,0.0,0.0,1.4444444444444444,1.2857142857142858
865,IVB,1992,2,0,2,11,8,2,5.5,4.0,0.25,3,4,2,0.0,0.3333333333333333,-0.6666666666666667,-0.4285714285714286,1.4545454545454546,0.75
